FEN,BestMove,PieceCount,ThreatCount,PawnStructure,Score
rnbqkbnr/p5pp/2p2p2/1P1pp3/1P6/3PP3/P4PPP/RNBQKBNR,d1h5,31,1,0,225
rnbqkbnr/p6p/2p2pp1/1P1pp2Q/1P6/3PP3/P4PPP/RNB1KBNR,h5h4,31,1,1,95
rnbqkbnr/p7/2p2pp1/1P1pp2p/1P5Q/3PP3/P4PPP/RNB1KBNR,g1f3,31,1,0,180
rnbqkbn1/p6r/2p2pp1/1P1pp2p/1P5Q/3PPN2/P4PPP/RNB1KB1R,b1c3,31,1,0,235
rnbqkbn1/7r/2p2pp1/pP1pp2p/1P5Q/2NPPN2/P4PPP/R1B1KB1R,b4a5,31,1,0,345
1nbqkbn1/r6r/2p2pp1/PP1pp2p/7Q/2NPPN2/P4PPP/R1B1KB1R,b5c6,30,1,0,400
1nbqk1n1/r6r/2P2ppb/P2pp2p/7Q/2NPPN2/P4PPP/R1B1KB1R,h4a4,29,1,0,530
1nbq2n1/r4k1r/2P2ppb/P2pp2p/Q7/2NPPN2/P4PPP/R1B1KB1R,c3b5,29,2,0,565
1nbq2n1/r6r/2P1kppb/PN1pp2p/Q7/3PPN2/P4PPP/R1B1KB1R,c6c7,29,1,0,830
1nbq2n1/r1P4r/5ppb/PN1ppk1p/Q7/3PPN2/P4PPP/R1B1KB1R,f3h4,29,2,0,2090
1nbq2n1/r1P4r/5ppb/PN1pp1kp/Q6N/3PP3/P4PPP/R1B1KB1R,h4f3,29,2,1,2140
1nbq2n1/r1P4r/5ppb/PN1ppk1p/Q7/3PPN2/P4PPP/R1B1KB1R,f3h4,29,2,0,2090
1nbq2n1/r1P4r/5ppb/PN1pp1kp/Q6N/3PP3/P4PPP/R1B1KB1R,h4f3,29,2,1,2140
rnbqkbnr/ppppp1pp/5p2/8/P7/8/1PPPPPPP/RNBQKBNR,e2e3,32,1,0,35
rnbqkbnr/pp1pp1pp/2p2p2/8/P7/4P3/1PPP1PPP/RNBQKBNR,d1h5,32,1,0,170
rnbqkbnr/pp1pp2p/2p2pp1/7Q/P7/4P3/1PPP1PPP/RNB1KBNR,h5c5,32,1,1,155
rnbqkbnr/p2pp2p/1pp2pp1/2Q5/P7/4P3/1PPP1PPP/RNB1KBNR,c5c4,32,1,0,175
rnbqkbnr/p2pp3/1pp2pp1/7p/P1Q5/4P3/1PPP1PPP/RNB1KBNR,g1f3,32,1,0,230
rnbqkbn1/p2pp2r/1pp2pp1/7p/P1Q5/4PN2/1PPP1PPP/RNB1KB1R,b1c3,32,1,0,285
rnbqkbn1/3pp2r/1pp2pp1/p6p/P1Q5/2N1PN2/1PPP1PPP/R1B1KB1R,d2d4,32,1,0,330
1nbqkbn1/r2pp2r/1pp2pp1/p6p/P1QP4/2N1PN2/1PP2PPP/R1B1KB1R,f1d3,32,1,0,355
1nbqk1n1/r2pp2r/1pp2ppb/p6p/P1QP4/2NBPN2/1PP2PPP/R1B1K2R,c4g8,32,1,0,1035
1nbqkbQ1/r2pp2r/1pp2pp1/p6p/P2P4/2NBPN2/1PP2PPP/R1B1K2R,g8g6,31,1,0,1140
1nbqkb2/r2ppr2/1pp2pQ1/p6p/P2P4/2NBPN2/1PP2PPP/R1B1K2R,e1g1,30,1,0,1130
1nbqk3/r2ppr2/1pp2pQb/p6p/P2P4/2NBPN2/1PP2PPP/R1B2RK1,g6g8,30,1,0,1160
1nbqkrQ1/r2pp3/1pp2p1b/p6p/P2P4/2NBPN2/1PP2PPP/R1B2RK1,d3g6,30,2,0,9999
rnbq1bnr/pppp2pp/4ppk1/8/4P3/3P2PP/PPP2P2/RNBQKBNR,d1g4,32,1,0,160
rnbq1bnr/pppp1kpp/4pp2/8/4P1Q1/3P2PP/PPP2P2/RNB1KBNR,c1d2,32,0,0,120
rnbq1bnr/pp1p1kpp/2p1pp2/8/4P1Q1/3P2PP/PPPB1P2/RN2KBNR,d3d4,32,0,0,165
rnbq1bnr/pp1p1k1p/2p1ppp1/8/3PP1Q1/6PP/PPPB1P2/RN2KBNR,f1c4,32,0,0,195
rnbq1bnr/p2p1k1p/1pp1ppp1/8/2BPP1Q1/6PP/PPPB1P2/RN2K1NR,e1f1,32,0,1,220
rnbq1bnr/p2p1k2/1pp1ppp1/7p/2BPP1Q1/6PP/PPPB1P2/RN3KNR,g4e2,32,0,1,220
rnbq1bn1/p2p1k1r/1pp1ppp1/7p/2BPP3/6PP/PPPBQP2/RN3KNR,g1f3,32,1,1,275
rnbq1bn1/3p1k1r/1pp1ppp1/p6p/2BPP3/5NPP/PPPBQP2/RN3K1R,b1c3,32,1,1,330
1nbq1bn1/r2p1k1r/1pp1ppp1/p6p/2BPP3/2N2NPP/PPPBQP2/R4K1R,e2e3,32,1,1,340
1nbq2n1/r2p1k1r/1pp1pppb/p6p/2BPP3/2N1QNPP/PPPB1P2/R4K1R,c4e6,32,1,1,330
1nbqk1n1/r2p3r/1pp1Bppb/p6p/3PP3/2N1QNPP/PPPB1P2/R4K1R,e6d7,31,1,0,385
1nbq2n1/r2B1k1r/1pp2ppb/p6p/3PP3/2N1QNPP/PPPB1P2/R4K1R,d7e8,30,1,0,430
1nbqB1n1/r6r/1pp1kppb/p6p/3PP3/2N1QNPP/PPPB1P2/R4K1R,d4d5,30,1,1,620
1nbqB1n1/r6r/1ppk1ppb/p2P3p/4P3/2N1QNPP/PPPB1P2/R4K1R,e4e5,30,1,0,625
1nbqB1n1/r3k2r/1pp2ppb/p2PP2p/8/2N1QNPP/PPPB1P2/R4K1R,d5d6,30,4,1,445
1nbqB1n1/r6r/1ppPkppb/p3P2p/8/2N1QNPP/PPPB1P2/R4K1R,f3d4,30,1,1,9999
rnbqkbnr/1pp1p1pp/8/p2p1p2/4P3/BPP5/P2P1PPP/RN1QKBNR,f1b5,32,1,0,120
rnbqkbnr/1p2p1pp/2p5/pB1p1p2/4P3/BPP5/P2P1PPP/RN1QK1NR,d1h5,32,1,1,140
rnbqkbnr/1p2p2p/2p3p1/pB1p1p1Q/4P3/BPP5/P2P1PPP/RN2K1NR,b5c6,32,1,2,-140
rnbq1bnr/1p2pk1p/2B3p1/p2p1p1Q/4P3/BPP5/P2P1PPP/RN2K1NR,c6e8,31,0,1,-90
rnbqBbnr/1p2p2p/5kp1/p2p1p1Q/4P3/BPP5/P2P1PPP/RN2K1NR,h5h4,31,2,0,210
rnbqBbnr/1p2p2p/6p1/p2pkp2/4P2Q/BPP5/P2P1PPP/RN2K1NR,g1f3,31,0,0,300
rnbqBbnr/1p2p2p/4k1p1/p2p1p2/4P2Q/BPP2N2/P2P1PPP/RN2K2R,f3d4,31,1,0,330
rnbqBbnr/1p2p2p/6p1/p2pkp2/3NP2Q/BPP5/P2P1PPP/RN2K2R,h4g3,31,0,0,325
rnbqBbnr/1p2p2p/6p1/p2pk3/3NPp2/BPP3Q1/P2P1PPP/RN2K2R,g3g5,31,0,1,215
rn1qBbnr/1p2p2p/6p1/p2pkbQ1/3NPp2/BPP5/P2P1PPP/RN2K2R,e8b5,31,0,0,415
rn1q1bnr/4p2p/1p4p1/pB1pkbQ1/3NPp2/BPP5/P2P1PPP/RN2K2R,e4d5,31,0,0,545
rn1q1bnr/4p2p/1p4p1/pB1P1bQ1/3Nkp2/BPP5/P2P1PPP/RN2K2R,d2d3,30,1,0,575
rn1q1bnr/4p2p/1p4p1/pB1PkbQ1/3N1p2/BPPP4/P4PPP/RN2K2R,b5c4,30,0,0,655
rnq2bnr/4p2p/1p4p1/p2PkbQ1/2BN1p2/BPPP4/P4PPP/RN2K2R,d4f3,30,0,0,9999
1nbqkbnr/1pppp1p1/r4p1p/p7/2PP1P2/8/PP1NP1PP/R1BQKBNR,d1a4,32,1,0,175
1nbqkbnr/1p1pp1p1/r1p2p1p/p7/Q1PP1P2/8/PP1NP1PP/R1B1KBNR,g1f3,32,1,0,245
1nbqkbnr/1p1pp3/r1p2ppp/p7/Q1PP1P2/5N2/PP1NP1PP/R1B1KB1R,e2e4,32,1,0,300
1nbqkbnr/3pp3/rpp2ppp/p7/Q1PPPP2/5N2/PP1N2PP/R1B1KB1R,c4c5,32,1,0,340
1nbqkbn1/3pp2r/rpp2ppp/p1P5/Q2PPP2/5N2/PP1N2PP/R1B1KB1R,f1c4,32,1,0,530
1nbqkbn1/3pp2r/rpp2pp1/p1P4p/Q1BPPP2/5N2/PP1N2PP/R1B1K2R,e1g1,32,1,0,565
1nbqk1n1/3pp2r/rpp2ppb/p1P4p/Q1BPPP2/5N2/PP1N2PP/R1B2RK1,a4b3,32,1,0,570
1nbqkbn1/3pp2r/rpp2pp1/p1P4p/2BPPP2/1Q3N2/PP1N2PP/R1B2RK1,c5b6,32,1,0,665
1nbqk1n1/3pp2r/rPp2ppb/p6p/2BPPP2/1Q3N2/PP1N2PP/R1B2RK1,b6b7,31,1,0,760
1nbqkbn1/1P1pp2r/r1p2pp1/p6p/2BPPP2/1Q3N2/PP1N2PP/R1B2RK1,c4f7,31,1,0,1165
1nbqkbn1/1P1ppr2/r1p2pp1/p6p/3PPP2/1Q3N2/PP1N2PP/R1B2RK1,b7c8r,30,1,0,775
1nRqkbn1/3pp2r/r1p2pp1/p6p/3PPP2/1Q3N2/PP1N2PP/R1B2RK1,c8d8,29,1,0,1440
1n1k1bn1/3pp2r/r1p2pp1/p6p/3PPP2/1Q3N2/PP1N2PP/R1B2RK1,b3b8,27,0,0,9999
rnbqkbnr/pp2p3/2pp2p1/5pNp/P4P2/8/1PPPP1PP/RNBQKB1R,e2e3,32,1,0,125
rnbqkbnr/p3p3/1ppp2p1/5pNp/P4P2/4P3/1PPP2PP/RNBQKB1R,b1c3,32,1,0,180
rnbqkbn1/p3p2r/1ppp2p1/5pNp/P4P2/2N1P3/1PPP2PP/R1BQKB1R,f1c4,32,1,0,425
rnbqkbn1/4p2r/1ppp2p1/p4pNp/P1B2P2/2N1P3/1PPP2PP/R1BQK2R,c4g8,32,1,0,530
1nbqkbB1/r3p2r/1ppp2p1/p4pNp/P4P2/2N1P3/1PPP2PP/R1BQK2R,g5h7,31,1,0,975
1nbqk1B1/r3p2N/1ppp2pb/p4p1p/P4P2/2N1P3/1PPP2PP/R1BQK2R,d2d4,30,1,0,975
1nbq2B1/r2kp2N/1ppp2pb/p4p1p/P2P1P2/2N1P3/1PP3PP/R1BQK2R,g8a2,30,4,0,975
1nb4q/r2kp2N/1ppp2pb/p4p1p/P2P1P2/2N1P3/BPP3PP/R1BQK2R,e1g1,30,3,0,785
1n5q/r2kp2N/bppp2pb/p4p1p/P2P1P2/2N1P3/BPP3PP/R1BQ1RK1,a2b3,30,2,0,805
1n2k2q/r3p2N/bppp2pb/p4p1p/P2P1P2/1BN1P3/1PP3PP/R1BQ1RK1,e3e4,30,1,0,825
1n1k3q/r3p2N/bppp2pb/p4p1p/P2PPP2/1BN5/1PP3PP/R1BQ1RK1,e4f5,30,1,0,915
1n2k2q/r3p2N/bppp2pb/p4P1p/P2P1P2/1BN5/1PP3PP/R1BQ1RK1,c1e3,29,1,0,935
1n1k3q/r3p2N/bppp2pb/p4P1p/P2P1P2/1BN1B3/1PP3PP/R2Q1RK1,f5f6,29,1,0,950
1n2k2q/r3p2N/bppp1Ppb/p6p/P2P1P2/1BN1B3/1PP3PP/R2Q1RK1,f6f7,29,1,0,1905
1n1k3q/r3pP1N/bppp2pb/p6p/P2P1P2/1BN1B3/1PP3PP/R2Q1RK1,c3b5,29,1,0,1565
1n5q/r2kpP1N/bppp2pb/pN5p/P2P1P2/1B2B3/1PP3PP/R2Q1RK1,h7f6,29,2,0,1595
1n1k3q/r3pP2/bppp1Npb/pN5p/P2P1P2/1B2B3/1PP3PP/R2Q1RK1,f6e4,29,1,0,1625
1n5q/r2kpP2/bppp2pb/pN5p/P2PNP2/1B2B3/1PP3PP/R2Q1RK1,e4d6,29,2,0,1700
1n1k3q/r3pP2/bppN2pb/pN5p/P2P1P2/1B2B3/1PP3PP/R2Q1RK1,d1f3,28,1,0,1710
1n5q/r2kpP2/bppN2pb/pN5p/P2P1P2/1B2BQ2/1PP3PP/R4RK1,f3h3,28,2,0,2030
1n1k3q/r3pP2/bppN2pb/pN5p/P2P1P2/1B2B2Q/1PP3PP/R4RK1,h3h4,28,1,0,1720
1n5q/r2kpP2/bppN2pb/pN5p/P2P1P1Q/1B2B3/1PP3PP/R4RK1,h4h3,28,2,0,2030
1n1k3q/r3pP2/bppN2pb/pN5p/P2P1P2/1B2B2Q/1PP3PP/R4RK1,h3h4,28,1,0,1720
rnbqkb1r/1ppppppp/p4n2/8/2N5/8/PPPPPPPP/R1BQKBNR,c4a5,32,2,0,20
rnbqkbnr/1ppppppp/p7/N7/8/8/PPPPPPPP/R1BQKBNR,e2e4,32,1,0,120
rnbqkbnr/1pppp1pp/p4p2/N7/4P3/8/PPPP1PPP/R1BQKBNR,g1f3,32,1,0,205
rnbqkbnr/1p1pp1pp/p1p2p2/N7/4P3/5N2/PPPP1PPP/R1BQKB1R,a5b3,32,1,0,245
rnbqkbnr/1p1pp2p/p1p2pp1/8/4P3/1N3N2/PPPP1PPP/R1BQKB1R,d2d4,32,1,0,300
rnbqkbnr/3pp2p/ppp2pp1/8/3PP3/1N3N2/PPP2PPP/R1BQKB1R,c1f4,32,1,0,350
1nbqkbnr/r2pp2p/ppp2pp1/8/3PPB2/1N3N2/PPP2PPP/R2QKB1R,f1c4,32,1,0,510
1nbqkbnr/r2pp2p/1pp2pp1/p7/2BPPB2/1N3N2/PPP2PPP/R2QK2R,e1g1,32,1,0,545
1nbqkbnr/r2pp3/1pp2pp1/p6p/2BPPB2/1N3N2/PPP2PPP/R2Q1RK1,d1d3,32,1,0,560
1nbqkbn1/r2pp2r/1pp2pp1/p6p/2BPPB2/1N1Q1N2/PPP2PPP/R4RK1,f1e1,32,1,0,570
1nbqk1n1/r2pp2r/1pp2ppb/p6p/2BPPB2/1N1Q1N2/PPP2PPP/R3R1K1,c4g8,32,1,0,750
1n1qk1B1/r2pp2r/bpp2ppb/p6p/3PPB2/1N1Q1N2/PPP2PPP/R3R1K1,d3e3,31,1,0,750
1nq1k1B1/r2pp2r/bpp2ppb/p6p/3PPB2/1N2QN2/PPP2PPP/R3R1K1,f4h6,31,1,0,975
1nqk2B1/r2pp2r/bpp2ppB/p6p/3PP3/1N2QN2/PPP2PPP/R3R1K1,h6f4,30,1,0,1190
1nq1k1B1/r2pp2r/bpp2pp1/p6p/3PPB2/1N2QN2/PPP2PPP/R3R1K1,f4b8,30,1,0,1370
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PP3/1N2QN2/PPP2PPP/R3R1K1,e3f4,29,1,0,1650
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/1N3N2/PPP2PPP/R3R1K1,a1d1,29,1,0,1655
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PPQ2/1N3N2/PPP2PPP/3RR1K1,b3d2,29,1,0,1655
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/5N2/PPPN1PPP/3RR1K1,d2b3,29,1,0,1655
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PPQ2/1N3N2/PPP2PPP/3RR1K1,b3d2,29,1,0,1655
rnbqkbnr/ppppp1p1/5p1p/8/8/1P1P4/P1P1PPPP/RNBQKBNR,d3d4,32,1,0,100
rnbqkbnr/pp1pp1p1/2p2p1p/8/3P4/1P6/P1P1PPPP/RNBQKBNR,e2e4,32,1,0,150
rnbqkbnr/pp1pp3/2p2ppp/8/3PP3/1P6/P1P2PPP/RNBQKBNR,b3b4,32,1,0,210
rnbqkbnr/p2pp3/1pp2ppp/8/1P1PP3/8/P1P2PPP/RNBQKBNR,f1c4,32,1,0,245
rnbqkbn1/p2pp2r/1pp2ppp/8/1PBPP3/8/P1P2PPP/RNBQK1NR,c1f4,32,1,0,405
rnbqkbn1/p2pp2r/1pp2pp1/7p/1PBPPB2/8/P1P2PPP/RN1QK1NR,g1f3,32,1,0,460
rnbqkbn1/3pp2r/1pp2pp1/p6p/1PBPPB2/5N2/P1P2PPP/RN1QK2R,b4a5,32,1,0,500
1nbqkbn1/r2pp2r/1pp2pp1/P6p/2BPPB2/5N2/P1P2PPP/RN1QK2R,a5b6,31,1,0,595
1nbqk1n1/r2pp2r/1Pp2ppb/7p/2BPPB2/5N2/P1P2PPP/RN1QK2R,c4g8,30,1,0,895
1n1qk1B1/r2pp2r/bPp2ppb/7p/3PPB2/5N2/P1P2PPP/RN1QK2R,f4h6,29,1,0,1230
1nq1k1B1/r2pp2r/bPp2ppB/7p/3PP3/5N2/P1P2PPP/RN1QK2R,h6f4,28,1,0,1530
1nqk2B1/r2pp2r/bPp2pp1/7p/3PPB2/5N2/P1P2PPP/RN1QK2R,b1c3,28,1,0,1580
1nq1k1B1/r2pp2r/bPp2pp1/7p/3PPB2/2N2N2/P1P2PPP/R2QK2R,d1d2,28,1,0,1585
1nqk2B1/r2pp2r/bPp2pp1/7p/3PPB2/2N2N2/P1PQ1PPP/R3K2R,e1c1,28,1,0,1600
1nq1k1B1/r2pp2r/bPp2pp1/7p/3PPB2/2N2N2/P1PQ1PPP/2KR3R,c1b1,28,1,0,1615
1nqk2B1/r2pp2r/bPp2pp1/7p/3PPB2/2N2N2/P1PQ1PPP/1K1R3R,d2e3,28,1,0,1620
1nq1k1B1/r2pp2r/bPp2pp1/7p/3PPB2/2N1QN2/P1P2PPP/1K1R3R,h1e1,28,1,0,1625
1nqk2B1/r2pp2r/bPp2pp1/7p/3PPB2/2N1QN2/P1P2PPP/1K1RR3,f4g3,28,1,0,1625
1nq1k1B1/r2pp2r/bPp2pp1/7p/3PP3/2N1QNB1/P1P2PPP/1K1RR3,g3f4,28,1,0,1625
1nqk2B1/r2pp2r/bPp2pp1/7p/3PPB2/2N1QN2/P1P2PPP/1K1RR3,f4g3,28,1,0,1625
rnbqkbnr/pp1p1ppp/2p1p3/7Q/8/4P3/PPPP1PPP/RNB1KBNR,g1f3,32,1,1,135
rnbqkbnr/pp1p1p1p/2p1p1p1/7Q/8/4PN2/PPPP1PPP/RNB1KB1R,h5e5,32,1,0,375
rnbqkbnr/pp1p3p/2p1ppp1/4Q3/8/4PN2/PPPP1PPP/RNB1KB1R,e5f4,32,1,1,195
rnbqkbnr/p2p3p/1pp1ppp1/8/5Q2/4PN2/PPPP1PPP/RNB1KB1R,b1c3,32,1,0,260
rnbqkbnr/p2p4/1pp1ppp1/7p/5Q2/2N1PN2/PPPP1PPP/R1B1KB1R,d2d4,32,1,0,305
rnbqkbn1/p2p3r/1pp1ppp1/7p/3P1Q2/2N1PN2/PPP2PPP/R1B1KB1R,f1c4,32,1,0,330
rnbqkbn1/3p3r/1pp1ppp1/p6p/2BP1Q2/2N1PN2/PPP2PPP/R1B1K2R,e1g1,32,1,0,365
1nbqkbn1/r2p3r/1pp1ppp1/p6p/2BP1Q2/2N1PN2/PPP2PPP/R1B2RK1,e3e4,32,1,0,390
1nbqk1n1/r2p3r/1pp1pppb/p6p/2BPPQ2/2N2N2/PPP2PPP/R1B2RK1,f4d6,32,1,0,310
1nbq2n1/r2p1k1r/1ppQpppb/p6p/2BPP3/2N2N2/PPP2PPP/R1B2RK1,c4e6,32,1,1,710
1nbqk1n1/r2p3r/1ppQBppb/p6p/3PP3/2N2N2/PPP2PPP/R1B2RK1,e6d7,31,1,0,425
1nbq2n1/r2B1k1r/1ppQ1ppb/p6p/3PP3/2N2N2/PPP2PPP/R1B2RK1,d7e6,30,1,0,1015
1nbqk1n1/r6r/1ppQBppb/p6p/3PP3/2N2N2/PPP2PPP/R1B2RK1,e6f7,30,1,0,1030
1nbq2n1/r4k1r/1ppQ1ppb/p6p/3PP3/2N2N2/PPP2PPP/R1B2RK1,f3g5,29,2,0,695
1nbqk1n1/r6r/1ppQ1ppb/p5Np/3PP3/2N5/PPP2PPP/R1B2RK1,d6d8,29,1,0,585
1nbk2n1/r6r/1pp2ppb/p5Np/3PP3/2N5/PPP2PPP/R1B2RK1,c3b5,27,0,0,245
1nb1k1n1/r6r/1pp2ppb/pN4Np/3PP3/8/PPP2PPP/R1B2RK1,b5d6,27,0,0,580
1nbk2n1/r6r/1ppN1ppb/p5Np/3PP3/8/PPP2PPP/R1B2RK1,d6f7,27,0,0,295
1nb1k1n1/r4N1r/1pp2ppb/p5Np/3PP3/8/PPP2PPP/R1B2RK1,f7d6,27,0,0,580
1nbk2n1/r6r/1ppN1ppb/p5Np/3PP3/8/PPP2PPP/R1B2RK1,d6f7,27,0,0,295
rnb1kbnr/pppp1ppp/8/4p3/6Pq/2N5/PPPPPP1P/R1BQKBNR,e2e3,32,0,0,20
rnb1kbnr/pppp2pp/5p2/4p3/6Pq/2N1P3/PPPP1P1P/R1BQKBNR,f1g2,32,0,0,115
rnb1kbnr/pp1p2pp/2p2p2/4p3/6Pq/2N1P3/PPPP1PBP/R1BQK1NR,g1f3,32,0,0,150
rnb1kbnr/pp1p3p/2p2pp1/4p3/6Pq/2N1PN2/PPPP1PBP/R1BQK2R,h2h3,32,0,0,275
rnb1kbnr/p2p3p/1pp2pp1/4p3/6Pq/2N1PN1P/PPPP1PB1/R1BQK2R,d2d4,32,0,0,330
rnb1kbnr/p2p3p/1pp2ppq/4p3/3P2P1/2N1PN1P/PPP2PB1/R1BQK2R,e3e4,32,0,0,340
rnb1kbnr/3p3p/1pp2ppq/p3p3/3PP1P1/2N2N1P/PPP2PB1/R1BQK2R,d4e5,32,0,0,425
1nb1kbnr/r2p3p/1pp2ppq/p3P3/4P1P1/2N2N1P/PPP2PB1/R1BQK2R,e5f6,31,0,0,550
1nb1k1nr/r2p3p/1pp2Ppq/p7/4P1P1/b1N2N1P/PPP2PB1/R1BQK2R,f6f7,30,0,0,1210
1nbk2nr/r2p1P1p/1pp3pq/p7/4P1P1/b1N2N1P/PPP2PB1/R1BQK2R,f7g8r,30,0,1,1490
1nb3Rr/r2pk2p/1pp3pq/p7/4P1P1/b1N2N1P/PPP2PB1/R1BQK2R,g8c8,29,1,0,1810
1nR4r/r2p3p/1pp2kpq/p7/4P1P1/b1N2N1P/PPP2PB1/R1BQK2R,d1d4,28,0,0,2320
1nR4r/r2p3p/1pp1k1pq/p7/3QP1P1/b1N2N1P/PPP2PB1/R1B1K2R,d4e5,28,1,0,2320
1nR4r/r2p1k1p/1pp3pq/p3Q3/4P1P1/b1N2N1P/PPP2PB1/R1B1K2R,b2a3,28,0,0,2135
1nR3r1/r2p1k1p/1pp3pq/p3Q3/4P1P1/P1N2N1P/P1P2PB1/R1B1K2R,c8b8,27,0,0,2415
1R5r/r2p1k1p/1pp3pq/p3Q3/4P1P1/P1N2N1P/P1P2PB1/R1B1K2R,f3g5,26,0,0,2600
1R5r/r2p1k1p/1pp3p1/p3Q1q1/4P1P1/P1N4P/P1P2PB1/R1B1K2R,e5h8,25,0,0,2270
1R5Q/r2p3p/1pp1k1p1/p5q1/4P1P1/P1N4P/P1P2PB1/R1B1K2R,h8g8,24,1,0,3085
1R4Q1/r2p3p/1pp3p1/p3k1q1/4P1P1/P1N4P/P1P2PB1/R1B1K2R,g8g7,24,1,0,3115
1R6/r2p2Qp/1pp2qp1/p3k3/4P1P1/P1N4P/P1P2PB1/R1B1K2R,f2f4,24,1,0,3095
1R6/r2p2Qp/1pp2qp1/p7/3kPPP1/P1N4P/P1P3B1/R1B1K2R,g7f6,24,1,0,3200
1R6/r2p3p/1pp2Qp1/p7/2k1PPP1/P1N4P/P1P3B1/R1B1K2R,e1g1,23,0,0,3225
1R6/r2p4/1pp2Qp1/p6p/2k1PPP1/P1N4P/P1P3B1/R1B2RK1,g4g5,23,0,0,3235
1R6/3p4/rpp2Qp1/p5Pp/2k1PP2/P1N4P/P1P3B1/R1B2RK1,c1e3,23,0,0,3255
1R6/r2p4/1pp2Qp1/p5Pp/2k1PP2/P1N1B2P/P1P3B1/R4RK1,f6d4,23,0,0,9999
rnbqkb1r/pp1ppppp/2p4n/8/8/4P2N/PPPP1PPP/RNBQKB1R,d1h5,32,1,0,165
rnbqkb1r/pp1ppp1p/2p3pn/7Q/8/4P2N/PPPP1PPP/RNB1KB1R,h5e5,32,1,0,330
rnbqkb1r/pp1pp2p/2p2ppn/4Q3/8/4P2N/PPPP1PPP/RNB1KB1R,e5f4,32,1,1,320
rnbqkb1r/p2pp2p/1pp2ppn/8/5Q2/4P2N/PPPP1PPP/RNB1KB1R,b1c3,32,1,0,385
rnbqkbnr/p2pp2p/1pp2pp1/8/5Q2/2N1P2N/PPPP1PPP/R1B1KB1R,f1c4,32,1,0,400
rnbqkbnr/p2pp3/1pp2pp1/7p/2B2Q2/2N1P2N/PPPP1PPP/R1B1K2R,d2d4,32,1,0,445
rnbqkbn1/p2pp2r/1pp2pp1/7p/2BP1Q2/2N1P2N/PPP2PPP/R1B1K2R,e1g1,32,1,0,480
rnbqkbn1/3pp2r/1pp2pp1/p6p/2BP1Q2/2N1P2N/PPP2PPP/R1B2RK1,e3e4,32,1,0,505
1nbqkbn1/r2pp2r/1pp2pp1/p6p/2BPPQ2/2N4N/PPP2PPP/R1B2RK1,c1e3,32,1,0,530
1nbqk1n1/r2pp2r/1pp2ppb/p6p/2BPPQ2/2N1B2N/PPP2PPP/R4RK1,f4g3,32,1,0,290
1n1qk1n1/r2pp2r/bpp2ppb/p6p/2BPP3/2N1B1QN/PPP2PPP/R4RK1,g3g6,32,1,0,875
1n1qk1n1/r2ppr2/bpp2pQb/p6p/2BPP3/2N1B2N/PPP2PPP/R4RK1,g6f7,31,1,0,9999
rnbqkb1r/pppp1ppp/5n2/4p3/5N2/3P4/PPP1PPPP/RNBQKB1R,f4h3,32,2,0,-60
rnbqkbnr/pppp1ppp/8/4p3/8/3P3N/PPP1PPPP/RNBQKB1R,c1e3,32,1,0,45
rnbqkbnr/pppp2pp/5p2/4p3/8/3PB2N/PPP1PPPP/RN1QKB1R,b1c3,32,1,0,115
rnbqkbnr/pp1p2pp/2p2p2/4p3/8/2NPB2N/PPP1PPPP/R2QKB1R,f2f4,32,1,0,155
rnbqkbnr/pp1p3p/2p2pp1/4p3/5P2/2NPB2N/PPP1P1PP/R2QKB1R,d1d2,32,1,0,175
rnbqkbnr/p2p3p/1pp2pp1/4p3/5P2/2NPB2N/PPPQP1PP/R3KB1R,e1c1,32,1,0,205
rnbqkbnr/p2p4/1pp2pp1/4p2p/5P2/2NPB2N/PPPQP1PP/2KR1B1R,c1b1,32,1,0,230
rnbqkbn1/p2p3r/1pp2pp1/4p2p/5P2/2NPB2N/PPPQP1PP/1K1R1B1R,c3e4,32,1,0,245
rnbqkbn1/3p3r/1pp2pp1/p3p2p/4NP2/3PB2N/PPPQP1PP/1K1R1B1R,d2c3,32,1,0,255
1nbqkbn1/r2p3r/1pp2pp1/p3p2p/4NP2/2QPB2N/PPP1P1PP/1K1R1B1R,c3c4,32,1,0,295
1nbqk1n1/r2p3r/1pp2ppb/p3p2p/2Q1NP2/3PB2N/PPP1P1PP/1K1R1B1R,e4d6,32,1,0,455
1nbq2n1/r2pk2r/1ppN1ppb/p3p2p/2Q2P2/3PB2N/PPP1P1PP/1K1R1B1R,h3f2,32,3,0,170
1nb2qn1/r2pk2r/1ppN1ppb/p3p2p/2Q2P2/3PB3/PPP1PNPP/1K1R1B1R,f2e4,32,3,0,430
1n3qn1/r2pk2r/bppN1ppb/p3p2p/2Q1NP2/3PB3/PPP1P1PP/1K1R1B1R,c4b3,32,3,0,420
1nq3n1/r2pk2r/bppN1ppb/p3p2p/4NP2/1Q1PB3/PPP1P1PP/1K1R1B1R,f4f5,32,2,0,545
1n3qn1/r2pk2r/bppN1ppb/p3pP1p/4N3/1Q1PB3/PPP1P1PP/1K1R1B1R,e3b6,32,3,0,600
